"COD_LOCALE_PROGETTO";"CUP";"OC_TITOLO_PROGETTO";"OC_SINTESI_PROGETTO";"OC_LINK";"OC_COD_CICLO";"OC_DESCR_CICLO";"OC_COD_TEMA_SINTETICO";"OC_TEMA_SINTETICO";"COD_GRANDE_PROGETTO";"DESCRIZIONE_GRANDE_PROGETTO";"OC_COD_FONTE";"OC_DESCR_FONTE";"FONDO_COMUNITARIO";"OC_CODICE_PROGRAMMA";"OC_DESCRIZIONE_PROGRAMMA";"COD_OB_TEMATICO";"DESCR_OB_TEMATICO";"COD_PRIORITA_INVEST";"DESCR_PRIORITA_INVEST";"OC_COD_CATEGORIA_SPESA";"OC_DESCR_CATEGORIA_SPESA";"OC_ARTICOLAZIONE_PROGRAMMA";"OC_SUBARTICOLAZIONE_PROGRAMMA";"OC_COD_ARTICOLAZ_PROGRAMMA";"OC_DESCR_ARTICOLAZ_PROGRAMMA";"OC_COD_SUBARTICOLAZ_PROGRAMMA";"OC_DESCR_SUBARTICOLAZ_PROGRAMMA";"COD_STRUMENTO";"DESCR_STRUMENTO";"DESCR_TIPO_STRUMENTO";"CUP_COD_NATURA";"CUP_DESCR_NATURA";"CUP_COD_TIPOLOGIA";"CUP_DESCR_TIPOLOGIA";"CUP_COD_SETTORE";"CUP_DESCR_SETTORE";"CUP_COD_SOTTOSETTORE";"CUP_DESCR_SOTTOSETTORE";"CUP_COD_CATEGORIA";"CUP_DESCR_CATEGORIA";"COD_ATECO";"DESCRIZIONE_ATECO";"OC_COD_TIPO_AIUTO";"OC_DESCR_TIPO_AIUTO";"COD_REGIONE";"DEN_REGIONE";"COD_PROVINCIA";"DEN_PROVINCIA";"COD_COMUNE";"DEN_COMUNE";"OC_MACROAREA";"OC_COD_SLL";"OC_DENOMINAZIONE_SLL";"FINANZ_UE";"FINANZ_UE_FESR";"FINANZ_UE_FSE";"FINANZ_UE_FEASR";"FINANZ_UE_FEAMP";"FINANZ_UE_IOG";"FINANZ_STATO_FONDO_DI_ROTAZIONE";"FINANZ_STATO_FSC";"FINANZ_STATO_PAC";"FINANZ_STATO_COMPLETAMENTI";"FINANZ_STATO_ALTRI_PROVVEDIMENTI";"FINANZ_REGIONE";"FINANZ_PROVINCIA";"FINANZ_COMUNE";"FINANZ_RISORSE_LIBERATE";"FINANZ_ALTRO_PUBBLICO";"FINANZ_STATO_ESTERO";"FINANZ_PRIVATO";"FINANZ_DA_REPERIRE";"FINANZ_TOTALE_PUBBLICO";"ECONOMIE_TOTALI";"ECONOMIE_TOTALI_PUBBLICHE";"OC_FINANZ_UE_NETTO";"OC_FINANZ_UE_FESR_NETTO";"OC_FINANZ_UE_FSE_NETTO";"OC_FINANZ_UE_FEASR_NETTO";"OC_FINANZ_UE_FEAMP_NETTO";"OC_FINANZ_UE_IOG_NETTO";"OC_FINANZ_STATO_FONDO_ROT_NETTO";"OC_FINANZ_STATO_FSC_NETTO";"OC_FINANZ_STATO_PAC_NETTO";"OC_FINANZ_STATO_COMPL_NETTO";"OC_FINANZ_STATO_ALTRI_PROV_NETTO";"OC_FINANZ_REGIONE_NETTO";"OC_FINANZ_PROVINCIA_NETTO";"OC_FINANZ_COMUNE_NETTO";"OC_FINANZ_RISORSE_LIBERATE_NETTO";"OC_FINANZ_ALTRO_PUBBLICO_NETTO";"OC_FINANZ_STATO_ESTERO_NETTO";"OC_FINANZ_PRIVATO_NETTO";"OC_FINANZ_TOT_PUB_NETTO";"OC_COSTO_COESIONE";"IMPEGNI";"OC_IMPEGNI_GIURID_VINCOLANTI";"OC_IMPEGNI_TRASFERIMENTI";"OC_IMPEGNI_COESIONE";"TOT_PAGAMENTI";"OC_TOT_PAGAMENTI_BENEFICIARI";"OC_TOT_PAGAMENTI_TRASFERIMENTI";"COSTO_REALIZZATO";"COSTO_RENDICONTABILE_UE";"OC_TOT_PAGAMENTI_RENDICONTAB_UE";"OC_TOT_PAGAMENTI_FSC";"OC_TOT_PAGAMENTI_PAC";"OC_PAGAMENTI_COESIONE";"OC_DATA_INIZIO_PROGETTO";"OC_DATA_FINE_PROGETTO_PREVISTA";"OC_DATA_FINE_PROGETTO_EFFETTIVA";"DATA_INIZIO_PREV_STUDIO_FATT";"DATA_INIZIO_EFF_STUDIO_FATT";"DATA_FINE_PREV_STUDIO_FATT";"DATA_FINE_EFF_STUDIO_FATT";"DATA_INIZIO_PREV_PROG_PREL";"DATA_INIZIO_EFF_PROG_PREL";"DATA_FINE_PREV_PROG_PREL";"DATA_FINE_EFF_PROG_PREL";"DATA_INIZIO_PREV_PROG_DEF";"DATA_INIZIO_EFF_PROG_DEF";"DATA_FINE_PREV_PROG_DEF";"DATA_FINE_EFF_PROG_DEF";"DATA_INIZIO_PREV_PROG_ESEC";"DATA_INIZIO_EFF_PROG_ESEC";"DATA_FINE_PREV_PROG_ESEC";"DATA_FINE_EFF_PROG_ESEC";"DATA_INIZIO_PREV_AGG_BANDO";"DATA_INIZIO_EFF_AGG_BANDO";"DATA_FINE_PREV_AGG_BANDO";"DATA_FINE_EFF_AGG_BANDO";"DATA_INIZIO_PREV_STIP_ATTRIB";"DATA_INIZIO_EFF_STIP_ATTRIB";"DATA_FINE_PREV_STIP_ATTRIB";"DATA_FINE_EFF_STIP_ATTRIB";"DATA_INIZIO_PREV_ESECUZIONE";"DATA_INIZIO_EFF_ESECUZIONE";"DATA_FINE_PREV_ESECUZIONE";"DATA_FINE_EFF_ESECUZIONE";"DATA_INIZIO_PREV_COLLAUDO";"DATA_INIZIO_EFF_COLLAUDO";"DATA_FINE_PREV_COLLAUDO";"DATA_FINE_EFF_COLLAUDO";"OC_STATO_FINANZIARIO";"OC_STATO_PROGETTO";"OC_STATO_PROCEDURALE";"OC_COD_FASE_CORRENTE";"OC_DESCR_FASE_CORRENTE";"COD_PROCED_ATTIVAZIONE";"DESCR_PROCED_ATTIVAZIONE";"COD_TIPO_PROCED_ATTIVAZIONE";"DESCR_TIPO_PROCED_ATTIVAZIONE";"OC_CODFISC_PROGRAMMATORE";"OC_DENOM_PROGRAMMATORE";"OC_COD_FORMA_GIU_PROGRAMMATORE";"OC_DESCR_FORMA_GIU_PROGRAMMATORE";"OC_TOTALE_PROGRAMMATORI";"OC_CODFISC_ATTUATORE";"OC_DENOM_ATTUATORE";"OC_COD_FORMA_GIU_ATTUATORE";"OC_DESCR_FORMA_GIU_ATTUATORE";"OC_TOTALE_ATTUATORI";"OC_CODFISC_BENEFICIARIO";"OC_DENOM_BENEFICIARIO";"OC_COD_FORMA_GIU_BENEFICIARIO";"OC_DESCR_FORMA_GIU_BENEFICIARIO";"OC_TOTALE_BENEFICIARI";"OC_CODFISC_REALIZZATORE";"OC_DENOM_REALIZZATORE";"OC_COD_FORMA_GIU_REALIZZATORE";"OC_DESCR_FORMA_GIU_REALIZZATORE";"OC_TOTALE_REALIZZATORI";"OC_TOTALE_INDICATORI";"COD_INDICATORE_1";"DESCR_INDICATORE_1";"UNITA_MISURA_INDICATORE_1";"PROGRAMMATO_INDICATORE_1";"REALIZZATO_INDICATORE_1";"COD_INDICATORE_2";"DESCR_INDICATORE_2";"UNITA_MISURA_INDICATORE_2";"PROGRAMMATO_INDICATORE_2";"REALIZZATO_INDICATORE_2";"COD_INDICATORE_3";"DESCR_INDICATORE_3";"UNITA_MISURA_INDICATORE_3";"PROGRAMMATO_INDICATORE_3";"REALIZZATO_INDICATORE_3";"COD_INDICATORE_4";"DESCR_INDICATORE_4";"UNITA_MISURA_INDICATORE_4";"PROGRAMMATO_INDICATORE_4";"REALIZZATO_INDICATORE_4";"OC_FLAG_REGIONE_UNICA";"OC_FLAG_VISUALIZZAZIONE";"OC_FLAG_PAC";"DATA_AGGIORNAMENTO";"OC_FLAG_CUP"
"3PIPBAN-16475";"J28C15000030007";"(0284000019) 3D PRINTERS";" ";"www.opencoesione.gov.it/progetti/3pipban-16475";1;"Ciclo di programmazione 2007-2013";"01";"Ricerca e innovazione";" ";" ";"FS0713";"Fondi Strutturali relativi alla programmazione 2007/2013";"FESR";"2007IT162PO011";"POR CRO FESR PIEMONTE";" ";" ";" ";" ";"07";"Investimenti nelle imprese direttamente connesse alla ricerca e all'innovazione (...)";"ASSE";"OBIETTIVO SPECIFICO";"01";"Innovazione e transizione produttiva";"1";"Promuovere l'innovazione attraverso il rafforzamento dei processi di conoscenza tecnologica, la diffusione e la realizzazione di investimenti di natura innovativa favorendo la cooperazione tra Univers";" ";" ";" ";"07";"CONCESSIONE DI INCENTIVI AD UNITA' PRODUTTIVE";"20";"ATTIVITA' DI RICERCA";"08";"RICERCA SVILUPPO TECNOLOGICO ED INNOVAZIONE";"62";"PROGETTI DI RICERCA E  DI INNOVAZIONE PRESSO IMPRESE";"999";"ALTRE AREE TECNOLOGICHE";"C-22.21.00";"Fabbricazione di lastre, fogli, tubi e profilati in materie plastiche";"B";"Regime de minimis";"001";"PIEMONTE";"001001";"TORINO";"001001219";"RIVOLI";"Centro-Nord";106;"TORINO";2968,50;2968,50;0,00;0,00;0,00;0,00;3487,50;;;;;1044,00;;;;;;7500,00;;7500,00;0,00;0,00;2968,50;2968,50;0,00;0,00;0,00;0,00;3487,50;0,00;0,00;0,00;0,00;1044,00;0,00;0,00;0,00;0,00;;7500,00;7500,00;7500,00;7500,00;7500,00;0,00;7500,00;7500,00;7500,00;0,00;;7500,00;7500,00;0,00;0,00;7500,00;20141105;20180209;20150715;;;;;;;;;;;;;;;;;;;;;20141105;20141105;20150209;20150216;20141105;20150713;20180209;20150715;;;;;"Liquidato";"Concluso";"Eseguito";"II03";"Esecuzione investimenti";"PATT34137";"Imprese aggregate ai POLI di Innovazione AP2";"1";"Bando";"80087670016";"REGIONE PIEMONTE";"2.4.10";"Regione";1;"00482950011";"MOG.AR. SRL";"1.3.20";"Società  per azioni";1;"00482950011";"MOG.AR. SRL";"1.3.20";"Società  per azioni";1;"00482950011";"MOG.AR. SRL";"1.3.20";"Società  per azioni";1;;" ";" ";" ";;;" ";" ";" ";;;" ";" ";" ";;;" ";" ";" ";;;1;0;0;20180831;1
